Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Matches_shooting,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,A-xAG,KP,1/3,PPA,CrsPA,Matches_passing,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches_defense,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,Matches_possession,nombre_normalizado,xG,xA,npxG,xGChain,xGBuildup,Pos_Principal,KPI_Goles_90,KPI_npxG_90,KPI_G_menos_xG_90,KPI_Conversion_Tiros,KPI_Regates_Exitosos_Pct,KPI_Asistencias_90,KPI_xA_90,KPI_PasesClave_90,KPI_DistPaseProgresivo_90,KPI_DistConduccionProgresiva_90,KPI_PasesCompletados_Pct,KPI_AccionesDefensivas_90,KPI_DuelosGanados_Pct,KPI_Despejes_90,KPI_Bloqueos_90,KPI_Errores_90
57,Rayan Aït-Nouri,dz ALG,DF,Manchester City,eng Premier League,24.0,2001.0,17,12,974.0,10.8,0.0,2.0,2,0,0,0,2,0,0.0,0.18,0.18,0.0,0.18,Matches,0,10,2,20.0,0.92,0.18,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,21,,,,,,,,,,,13,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,rayan ait nouri,0.4981528613716364,1.7330033089965582,0.4981528613716364,7.305326489731669,6.587442610412836,DF,0.0,0.04612526494181818,-0.04612526494181818,0.0,,0.18518518518518517,0.16046326935153316,,,,,,,,,
58,Tosin Aiyegun,bj BEN,"FW,MF",Lorient,fr Ligue 1,27.0,1998.0,27,11,1073.0,11.9,5.0,0.0,5,5,0,1,1,0,0.42,0.0,0.42,0.42,0.42,Matches,5,30,12,40.0,2.52,1.01,0.17,0.42,0,1,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,5,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,tosin aiyegun,6.6367923226207495,1.0361506454646587,5.876697203144431,6.243498589843512,0.4303169213235378,FW,0.42016806722689076,0.49384010110457405,-0.13754557332947473,0.17,,0.0,0.0870714828121562,,,,,,,,,
60,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,27.0,1998.0,27,20,1810.0,20.1,0.0,1.0,1,0,0,0,4,0,0.0,0.05,0.05,0.0,0.05,Matches,0,10,3,30.0,0.5,0.15,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,23,,,,,,,,,,,15,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,kristoffer ajer,1.053914662450552,0.9042857214808464,1.053914662450552,5.491811184212565,3.873572135344148,DF,0.0,0.05243356529604736,-0.05243356529604736,0.0,,0.04975124378109452,0.04498933937715653,,,,,,,,,
61,Ludovic Ajorque,fr FRA,FW,Brest,fr Ligue 1,31.0,1994.0,32,32,2820.0,31.3,8.0,9.0,17,8,0,0,9,1,0.26,0.29,0.54,0.26,0.54,Matches,8,55,17,30.9,1.76,0.54,0.15,0.47,0,0,Matches,,,,,,,,,,,,,,,9.0,,,,,,Matches,,20,,,,,,,,,,,11,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ludovic ajorque,9.856391444802284,3.817546840757132,9.856391444802284,16.418825870379806,5.105777461081743,FW,0.25559105431309903,0.3149006851374532,-0.05930963082435413,0.15,,0.28753993610223644,0.12196635273984448,,,,,,,,,
62,Manuel Akanji,ch SUI,DF,Inter,it Serie A,30.0,1995.0,33,31,2821.0,31.3,2.0,0.0,2,2,0,0,4,0,0.06,0.0,0.06,0.06,0.06,Matches,2,23,6,26.1,0.73,0.19,0.09,0.33,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,24,,,,,,,,,,,37,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,manuel akanji,2.2994977347552776,0.3260261919349432,2.2994977347552776,16.78327063843608,16.27327786386013,DF,0.06389776357827476,0.07346638130208555,-0.009568617723810787,0.09,,0.0,0.010416172266292115,,,,,,,,,
63,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,30.0,1995.0,18,6,695.0,7.7,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0,7,1,14.3,0.91,0.13,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,6,,,,,,,,,,,5,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,nathan ake,1.096199356019497,0.7114442009478807,1.096199356019497,4.447547908872366,3.9373395331203938,DF,0.0,0.1423635527298048,-0.1423635527298048,0.0,,0.0,0.09239535077245205,,,,,,,,,
65,Ilias Akhomach,ma MAR,"MF,FW",Rayo Vallecano,es La Liga,21.0,2004.0,11,7,709.0,7.9,0.0,1.0,1,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13,Matches,0,18,6,33.3,2.28,0.76,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,10,,,,,,,,,,,2,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ilias akhomach,2.596906803548336,1.5595727320760489,2.596906803548336,5.816525641828775,2.7779084891080856,MF,0.0,0.32872238019599187,-0.32872238019599187,0.0,,0.12658227848101264,0.19741426988304414,,,,,,,,,
66,Ebenezer Akinsanmiro,ng NGA,MF,Pisa,it Serie A,20.0,2004.0,24,16,1444.0,16.0,0.0,1.0,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,Matches,0,13,3,23.1,0.81,0.19,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,25,,,,,,,,,,,27,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ebenezer akinsanmiro,1.112527676858008,1.6431705905124545,1.112527676858008,4.29768105968833,1.7949366383254528,MF,0.0,0.0695329798036255,-0.0695329798036255,0.0,,0.0625,0.1026981619070284,,,,,,,,,
67,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,fr Ligue 1,23.0,2002.0,31,28,2400.0,26.7,6.0,6.0,12,6,0,0,3,0,0.23,0.23,0.45,0.23,0.45,Matches,6,48,19,39.6,1.8,0.71,0.13,0.32,0,0,Matches,,,,,,,,,,,,,,,6.0,,,,,,Matches,,26,,,,,,,,,,,18,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,maghnes akliouche,6.614660864695907,5.355240166187286,6.614660864695907,18.967163242399693,8.312718050554395,MF,0.2247191011235955,0.24774010729198154,-0.023021006168386017,0.13,,0.2247191011235955,0.20057079274109688,,,,,,,,,
68,Clément Akpa,ci CIV,DF,Auxerre,fr Ligue 1,23.0,2001.0,26,21,1944.0,21.6,0.0,0.0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,Matches,0,6,0,0.0,0.28,0.0,0.0,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,19,,,,,,,,,,,23,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,clement akpa,0.2357997857034206,0.4232827648520469,0.2357997857034206,2.524600649252534,2.4244638979434967,DF,0.0,0.010916656745528731,-0.010916656745528731,0.0,,0.0,0.019596424298705874,,,,,,,,,
69,Jean-Daniel Akpa-Akpro,ci CIV,MF,Hellas Verona,it Serie A,32.0,1992.0,22,17,1504.0,16.7,1.0,0.0,1,1,0,0,9,0,0.06,0.0,0.06,0.06,0.06,Matches,1,13,4,30.8,0.78,0.24,0.08,0.25,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,32,,,,,,,,,,,22,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,jean daniel akpa akpro,0.8760971613228321,0.3872304651886225,0.8760971613228321,2.588825137354433,1.5401012059301138,MF,0.059880239520958084,0.052460907863642645,0.007419331657315443,0.08,,0.0,0.023187453005306734,,,,,,,,,
71,Al-Musrati,ly LBY,MF,Hellas Verona,it Serie A,29.0,1996.0,18,8,844.0,9.4,0.0,1.0,1,0,0,0,6,1,0.0,0.11,0.11,0.0,0.11,Matches,0,9,1,11.1,0.96,0.11,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,7,,,,,,,,,,,11,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,al musrati,0.194909268990159,0.4103963738307357,0.194909268990159,1.4359240951016543,0.9848715346306562,MF,0.0,0.02073502861597436,-0.02073502861597436,0.0,,0.10638297872340426,0.04365918870539741,,,,,,,,,
75,Raúl Albiol,es ESP,DF,Pisa,it Serie A,39.0,1985.0,8,5,500.0,5.6,0.0,1.0,1,0,0,0,1,0,0.0,0.18,0.18,0.0,0.18,Matches,0,1,0,0.0,0.18,0.0,0.0,,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,4,,,,,,,,,,,7,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,raul albiol,0.0676460266113281,0.9096565768122672,0.0676460266113281,0.972431879490614,0.8516329564154148,DF,0.0,0.012079647609165732,-0.012079647609165732,0.0,,0.17857142857142858,0.16243867443076201,,,,,,,,,
76,Carlos Alcaraz,ar ARG,MF,Everton,eng Premier League,22.0,2002.0,20,6,689.0,7.7,0.0,1.0,1,0,0,0,4,0,0.0,0.13,0.13,0.0,0.13,Matches,0,20,5,25.0,2.61,0.65,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,9,,,,,,,,,,,2,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,carlos alcaraz,1.0087895719334483,1.21384940110147,1.0087895719334483,2.683815789408982,1.3459198297932744,MF,0.0,0.13101163271862964,-0.13101163271862964,0.0,,0.12987012987012986,0.15764277936382726,,,,,,,,,
77,Omar Alderete,py PAR,DF,Sunderland,eng Premier League,28.0,1996.0,33,32,2798.0,31.1,1.0,1.0,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,1,24,9,37.5,0.77,0.29,0.04,0.11,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,18,,,,,,,,,,,36,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,omar alderete,1.5455667236819863,0.6074565481394529,1.5455667236819863,4.549569208174944,3.7731494531035423,DF,0.03215434083601286,0.0496966792180703,-0.01754233838205744,0.04,,0.03215434083601286,0.019532364891943824,,,,,,,,,
78,Alexandre Alemão,br BRA,FW,Rayo Vallecano,es La Liga,27.0,1998.0,26,11,1136.0,12.6,4.0,0.0,4,4,0,0,3,0,0.32,0.0,0.32,0.32,0.32,Matches,4,26,12,46.2,2.06,0.95,0.15,0.33,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,2,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,alexandre alemao,4.114549320191145,0.3112838324159384,4.114549320191145,6.356759304180741,2.0705359429121017,FW,0.31746031746031744,0.32655153334850356,-0.009091215888186108,0.15,,0.0,0.024705066064757013,,,,,,,,,
79,Carles Aleñá,es ESP,MF,Alavés,es La Liga,27.0,1998.0,34,23,1989.0,22.1,0.0,4.0,4,0,0,0,5,0,0.0,0.18,0.18,0.0,0.18,Matches,0,29,5,17.2,1.31,0.23,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,24,,,,,,,,,,,12,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,carles alena,2.2455996740609407,4.067961330525577,2.2455996740609407,7.837335070595145,3.891140911728144,MF,0.0,0.10161084498013306,-0.10161084498013306,0.0,,0.18099547511312217,0.18407064844007134,,,,,,,,,
80,Trent Alexander-Arnold,eng ENG,DF,Real Madrid,es La Liga,26.0,1998.0,21,14,1163.0,12.9,0.0,4.0,4,0,0,0,4,0,0.0,0.31,0.31,0.0,0.31,Matches,0,10,2,20.0,0.77,0.15,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,10,,,,,,,,,,,13,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,trent alexander arnold,0.403125662356615,2.0283965058624744,0.403125662356615,6.278945114463568,5.344461210072041,DF,0.0,0.03125005134547403,-0.03125005134547403,0.0,,0.31007751937984496,0.1572400392141453,,,,,,,,,
83,Mohamed Ali Cho,fr FRA,"FW,MF",Nice,fr Ligue 1,21.0,2004.0,24,20,1667.0,18.5,4.0,3.0,7,4,0,0,1,0,0.22,0.16,0.38,0.22,0.38,Matches,4,32,14,43.8,1.73,0.76,0.13,0.29,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,9,,,,,,,,,,,4,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,mohamed ali cho,4.278947148472071,3.5190721238031983,4.278947148472071,9.6834735609591,4.643952438607812,FW,0.21621621621621623,0.23129444045794978,-0.015078224241733551,0.13,,0.16216216216216217,0.1902201148001729,,,,,,,,,
84,Alisson,br BRA,GK,Liverpool,eng Premier League,32.0,1992.0,26,26,2340.0,26.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,0,,,,,,,,,,,0,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,alisson,0.0,0.0,0.0,4.577883286401629,4.577883286401629,GK,,,,,,,,,,,,,,,,
87,Thiago Almada,ar ARG,"MF,FW",Atlético Madrid,es La Liga,24.0,2001.0,27,16,1311.0,14.6,3.0,1.0,4,3,0,0,2,1,0.21,0.07,0.27,0.21,0.27,Matches,3,21,10,47.6,1.44,0.69,0.14,0.3,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,18,,,,,,,,,,,9,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,thiago almada,3.557283066213131,2.79449667967856,3.557283066213131,10.92075067013502,6.215710032731295,MF,0.20547945205479454,0.24364952508309118,-0.03817007302829664,0.14,,0.0684931506849315,0.1914038821697644,,,,,,,,,
88,André Almeida,pt POR,MF,Valencia,es La Liga,25.0,2000.0,22,11,1017.0,11.3,0.0,2.0,2,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,Matches,0,9,3,33.3,0.8,0.27,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,11,,,,,,,,,,,8,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,andre almeida,0.874655444175005,2.1850007213652134,0.874655444175005,6.30531516764313,4.309371467679739,MF,0.0,0.0774031366526553,-0.0774031366526553,0.0,,0.17699115044247787,0.19336289569603657,,,,,,,,,
89,Pontus Almqvist,se SWE,MF,Parma,it Serie A,26.0,1999.0,13,4,457.0,5.1,0.0,1.0,1,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,Matches,0,5,2,40.0,0.98,0.39,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,6,,,,,,,,,,,6,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,pontus almqvist,0.3375041931867599,1.8195517510175705,0.3375041931867599,2.522960741072893,0.990849431604147,MF,0.0,0.06617729278171763,-0.06617729278171763,0.0,,0.19607843137254904,0.3567748531407001,,,,,,,,,
90,Marcos Alonso,es ESP,DF,Celta Vigo,es La Liga,34.0,1990.0,32,31,2768.0,30.8,1.0,0.0,1,0,1,1,5,0,0.03,0.0,0.03,0.0,0.0,Matches,1,24,3,12.5,0.78,0.1,0.04,0.33,1,1,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,24,,,,,,,,,,,30,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,marcos alonso,2.298372241668403,1.568596050143242,1.555094632320106,14.406851345673203,13.42302238382399,DF,0.032467532467532464,0.05049008546493851,-0.04215494291131179,0.04,,0.0,0.0509284431864689,,,,,,,,,
92,Sergi Altimira,es ESP,MF,Real Betis,es La Liga,23.0,2001.0,24,13,1186.0,13.2,1.0,2.0,3,1,0,0,3,0,0.08,0.15,0.23,0.08,0.23,Matches,1,7,3,42.9,0.53,0.23,0.14,0.33,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,36,,,,,,,,,,,20,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,sergi altimira,0.5072789322584867,0.5556181967258453,0.5072789322584867,4.316389311105013,3.758835602551698,MF,0.07575757575757576,0.03843022214079445,0.03732735361678131,0.14,,0.15151515151515152,0.042092287630745864,,,,,,,,,
93,Carlos Álvarez,es ESP,MF,Levante,es La Liga,21.0,2003.0,30,23,1890.0,21.0,3.0,1.0,4,3,0,0,3,0,0.14,0.05,0.19,0.14,0.19,Matches,3,30,11,36.7,1.43,0.52,0.1,0.27,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,13,,,,,,,,,,,13,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,carlos alvarez,2.646204930730164,4.597994323819876,2.646204930730164,10.988976924680172,6.164044106379151,MF,0.14285714285714285,0.12600975860619829,0.01684738425094457,0.1,,0.047619047619047616,0.2189521106580893,,,,,,,,,
94,Hugo Álvarez,es ESP,"FW,MF",Celta Vigo,es La Liga,22.0,2003.0,28,15,1340.0,14.9,4.0,2.0,6,4,0,0,2,0,0.27,0.13,0.4,0.27,0.4,Matches,4,14,8,57.1,0.94,0.54,0.29,0.5,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,9,,,,,,,,,,,10,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,hugo alvarez,2.272590968757868,2.45073258318007,2.272590968757868,8.504904292523861,5.041602535173297,FW,0.2684563758389262,0.15252288380925286,0.1159334920296733,0.29,,0.1342281879194631,0.16447869685772282,,,,,,,,,
95,Julián Álvarez,ar ARG,FW,Atlético Madrid,es La Liga,25.0,2000.0,29,22,1895.0,21.1,8.0,4.0,12,6,2,3,2,0,0.38,0.19,0.57,0.28,0.47,Matches,8,54,26,48.1,2.56,1.23,0.15,0.31,2,3,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,13,,,,,,,,,,,3,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,julian alvarez,8.894600672647357,6.265264900401235,6.664767829701304,17.452052727341652,7.806348083540797,FW,0.3791469194312796,0.31586577391949305,-0.042398136144424496,0.15,,0.1895734597156398,0.2969319858010064,,,,,,,,,
96,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,30.0,1995.0,7,6,513.0,5.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0,1,0,0.0,0.18,0.0,0.0,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,1,,,,,,,,,,,14,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,yeray alvarez,0.1283213347196579,0.1133810803294181,0.1283213347196579,2.1851428039371967,2.112127650529146,DF,0.0,0.022512514863097875,-0.022512514863097875,0.0,,0.0,0.0198914176016523,,,,,,,,,
99,Ayoube Amaimouni,ma MAR,"MF,FW",Frankfurt,de Bundesliga,20.0,2004.0,17,6,586.0,6.5,2.0,3.0,5,2,0,0,1,0,0.31,0.46,0.77,0.31,0.77,Matches,2,12,7,58.3,1.84,1.08,0.17,0.29,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,5,,,,,,,,,,,2,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ayoube amaimouni,,,,,,MF,0.3076923076923077,,,0.17,,0.46153846153846156,,,,,,,,,,
103,Aurèle Amenda,ch SUI,DF,Frankfurt,de Bundesliga,22.0,2003.0,24,18,1678.0,18.6,0.0,0.0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,Matches,0,10,2,20.0,0.54,0.11,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,12,,,,,,,,,,,29,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,aurele amenda,1.009096633642912,0.3360993862152099,1.009096633642912,5.7146389447152615,5.516352321952581,DF,0.0,0.054252507185102786,-0.054252507185102786,0.0,,0.0,0.018069859473936016,,,,,,,,,
104,Kelvin Amian,fr FRA,DF,Nantes,fr Ligue 1,27.0,1998.0,23,22,1961.0,21.8,0.0,1.0,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,Matches,0,10,2,20.0,0.46,0.09,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,18,,,,,,,,,,,8,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,kelvin amian,,,,,,DF,0.0,,,0.0,,0.04587155963302752,,,,,,,,,,
105,Michael Amir Murillo,pa PAN,"DF,MF",Marseille,fr Ligue 1,29.0,1996.0,16,11,989.0,11.0,2.0,1.0,3,2,0,0,4,0,0.18,0.09,0.27,0.18,0.27,Matches,2,9,2,22.2,0.82,0.18,0.22,1.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,13,,,,,,,,,,,6,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,michael amir murillo,1.0468609929084778,1.9396317675709724,1.0468609929084778,9.449122466146946,7.076627906411886,DF,0.18181818181818182,0.09516918117349799,0.08664900064468384,0.22,,0.09090909090909091,0.17633016068827023,,,,,,,,,
106,Nadiem Amiri,de GER,MF,Mainz 05,de Bundesliga,28.0,1996.0,26,24,2083.0,23.1,12.0,2.0,14,4,8,8,6,0,0.52,0.09,0.6,0.17,0.26,Matches,12,54,22,40.7,2.33,0.95,0.22,0.55,8,8,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,18,,,,,,,,,,,19,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,nadiem amiri,10.704714082181454,6.560079865157604,4.642500706017017,12.271673714742064,5.860426990315318,MF,0.5194805194805194,0.2009740565375332,0.05607298345534832,0.22,,0.08658008658008658,0.283986141348814,,,,,,,,,
107,Samuel Amo-Ameyaw,eng ENG,"MF,DF",Strasbourg,fr Ligue 1,19.0,2006.0,25,9,1047.0,11.6,2.0,2.0,4,2,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches,2,17,5,29.4,1.46,0.43,0.12,0.4,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,12,,,,,,,,,,,3,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,samuel amo ameyaw,1.184529721736908,1.229766269214451,1.184529721736908,4.935548759996891,3.270142339169979,MF,0.1724137931034483,0.10211463118421621,0.07029916191923208,0.12,,0.1724137931034483,0.10601433355296992,,,,,,,,,
108,Amorim,br BRA,MF,Genoa,it Serie A,20.0,2005.0,11,6,552.0,6.1,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0,2,0,0.0,0.33,0.0,0.0,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,6,,,,,,,,,,,7,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,amorim,0.1271370165050029,0.7567969225347042,0.1271370165050029,1.344626486301422,0.7348281238228083,MF,0.0,0.020842133853279165,-0.020842133853279165,0.0,,0.0,0.1240650692679843,,,,,,,,,
110,Mohamed Amoura,dz ALG,"FW,MF",Wolfsburg,de Bundesliga,25.0,2000.0,30,23,1919.0,21.3,8.0,3.0,11,7,1,1,2,0,0.38,0.14,0.52,0.33,0.47,Matches,8,60,19,31.7,2.81,0.89,0.13,0.42,1,1,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,22,,,,,,,,,,,7,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,mohamed amoura,9.9565003933385,3.972602378576994,9.198723715730011,14.962777476757765,4.446937231346965,FW,0.3755868544600939,0.4318649631798127,-0.09185447856049293,0.13,,0.14084507042253522,0.18650715392380252,,,,,,,,,
111,Ethan Ampadu,wls WAL,MF,Leeds United,eng Premier League,24.0,2000.0,35,35,3119.0,34.7,1.0,1.0,2,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,Matches,1,26,6,23.1,0.75,0.17,0.04,0.17,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,46,,,,,,,,,,,50,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ethan ampadu,1.946105619892478,1.1763546681031585,1.946105619892478,11.866393697448077,10.690290067344904,MF,0.02881844380403458,0.05608373544358726,-0.02726529163955268,0.04,,0.02881844380403458,0.033900710896344624,,,,,,,,,
112,Sofyan Amrabat,ma MAR,MF,Real Betis,es La Liga,28.0,1996.0,17,14,1295.0,14.4,0.0,0.0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Matches,0,8,1,12.5,0.56,0.07,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,13,,,,,,,,,,,11,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,sofyan amrabat,0.2392287040129304,0.2395817404612898,0.2392287040129304,3.977388694882393,3.5761187840253115,MF,0.0,0.016613104445342388,-0.016613104445342388,0.0,,0.0,0.016637620865367346,,,,,,,,,
113,Joachim Andersen,dk DEN,DF,Fulham,eng Premier League,29.0,1996.0,33,33,2875.0,31.9,0.0,1.0,1,0,0,0,7,1,0.0,0.03,0.03,0.0,0.03,Matches,0,16,4,25.0,0.5,0.13,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,26,,,,,,,,,,,34,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,joachim andersen,1.659308227710426,0.5809159595519304,1.659308227710426,9.259830322116612,8.9278842844069,DF,0.0,0.052015931903148155,-0.052015931903148155,0.0,,0.031347962382445145,0.018210531647395937,,,,,,,,,
114,Elliot Anderson,eng ENG,MF,Nottingham,eng Premier League,22.0,2002.0,38,37,3331.0,37.0,4.0,4.0,8,3,1,1,8,0,0.11,0.11,0.22,0.08,0.19,Matches,4,44,10,22.7,1.19,0.27,0.09,0.4,1,1,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,60,,,,,,,,,,,41,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,elliot anderson,3.4442944694310427,4.842637189663947,2.6831256318837404,16.282568987458944,11.95789561793208,MF,0.10810810810810811,0.07251690896983082,0.015019068393755603,0.09,,0.10810810810810811,0.13088208620713368,,,,,,,,,
